label,comment,segments
0,突然想和老公想出去打个牙祭，真心没让我失望啊～味道很不错，价格也划算～吃完后真的是扶墙的节奏～老公的评价是：这是我吃过的同类型价位的二人餐里面，性价比最高，评分最高的一家～还会再来哦～梅子酒很加分～一口肉，一口酒～太开心了,"['突然', '想', '和', '老公', '想', '出去', '打', '个', '牙祭', '，', '真心', '没', '让', '我', '失望', '啊', '～', '味道', '很', '不错', '，', '价格', '也', '划算', '～', '吃完', '后', '真的', '是', '扶墙', '的', '节奏', '～', '老公', '的', '评价', '是', '：', '这是', '我', '吃', '过', '的', '同类', '型价', '位', '的', '二', '人', '餐', '里面', '，', '性价比', '最', '高', '，', '评分', '最', '高', '的', '一家', '～', '还', '会', '再', '来', '哦', '～', '梅子酒', '很', '加分', '～', '一口肉', '，', '一', '口', '酒', '～', '太', '开心', '了']"
1,花甲已经臭掉了、汤汁还有一股馊味,"['花甲', '已经', '臭掉', '了', '、', '汤汁', '还有', '一', '股', '馊味']"
0,味道不错。环境也好，推荐大家去。还有川剧变脸,"['味道', '不错', '。', '环境', '也好', '，', '推荐', '大家', '去', '。', '还有', '川剧', '变脸']"
0,你一如既往的好吃，现烤披萨我喜欢。,"['你', '一如既往', '的', '好吃', '，', '现烤', '披萨', '我', '喜欢', '。']"
0,位置太好找了，味道也很好，就是生意太好等了一会,"['位置', '太', '好找', '了', '，', '味道', '也', '很', '好', '，', '就是', '生意', '太', '好', '等', '了', '一会']"
0,好吃！已经是他们家的常客啦！味道棒棒的！,"['好吃', '！', '已经', '是', '他们', '家', '的', '常客', '啦', '！', '味道', '棒棒', '的', '！']"
0,价廉物美，什么都很好,"['价廉物美', '，', '什么', '都', '很', '好']"
0,味道太差，份量不足，只有5寸，没有比萨奶酪的丝，和大饼一样，还没有自己做的好吃。,"['味道', '太', '差', '，', '份量', '不足', '，', '只有', '5', '寸', '，', '没有', '比萨', '奶酪', '的', '丝', '，', '和', '大饼', '一样', '，', '还', '没有', '自己', '做', '的', '好吃', '。']"
0,味道非常棒，强烈推荐，一百还去,"['味道', '非常', '棒', '，', '强烈', '推荐', '，', '一百', '还', '去']"
0,很满意味道不错已经买过很多次了,"['很', '满意', '味道', '不错', '已经', '买', '过', '很', '多次', '了']"
0,味道不错 值得一去 很赞 很好吃,"['味道', '不错', '值得', '一', '去', '很', '赞', '很', '好吃']"
0,巴萨奴纳家的牛排已经不是第一次吃了，牛排很不错，菜品种类多，甜品水果也多，每一天都推出不同的主题，感觉良好，希望以后有更多的惊喜,"['巴萨', '奴纳家', '的', '牛排', '已经', '不是', '第一', '次', '吃', '了', '，', '牛排', '很', '不错', '，', '菜品', '种类', '多', '，', '甜品', '水果', '也', '多', '，', '每', '一', '天都', '推出', '不同', '的', '主题', '，', '感觉', '良好', '，', '希望', '以后', '有', '更多', '的', '惊喜']"
0,环境好，食物好，店员耐心又和气,"['环境', '好', '，', '食物', '好', '，', '店员', '耐心', '又', '和气']"
1,太垃圾了  东西还有臭的,"['太', '垃圾', '了', '东西', '还有', '臭', '的']"
1,饭里有钢丝。第二次了。第一次没说,"['饭里', '有', '钢丝', '。', '第二', '次', '了', '。', '第一', '次', '没', '说']"
1,老 子 吃到一个钢丝球 没注意 吞下去了 还有一个铁丝 从嘴里抠了出来 弄得我喉咙都发炎了 ！吞口水都痛！我叫的外卖 完全不知道怎么去跟商家说！！！,"['老', '子', '吃到', '一个', '钢丝球', '没', '注意', '吞', '下去', '了', '还有', '一个', '铁丝', '从', '嘴里', '抠', '了', '出来', '弄', '得', '我', '喉咙', '都', '发炎', '了', '！', '吞', '口水', '都', '痛', '！', '我', '叫', '的', '外卖', '完全', '不', '知道', '怎么', '去', '跟', '商家', '说', '！', '！', '！']"
0,味道好，环境干净，性价比高，以后常来,"['味道', '好', '，', '环境', '干净', '，', '性价比', '高', '，', '以后', '常', '来']"
0,手枪鸡腿棒棒哒！超级好吃,"['手枪', '鸡腿', '棒棒哒', '！', '超级', '好吃']"
0,不错，第二次来了,"['不错', '，', '第二', '次', '来', '了']"
0,味道好，绿豆糕超好吃～～～～～～～～～～～～,"['味道', '好', '，', '绿豆糕', '超好', '吃', '～～～～', '～～～～', '～～～～']"
0,蛋糕很漂亮，味道也很好。就是叉叉太小了，不好用。,"['蛋糕', '很', '漂亮', '，', '味道', '也', '很', '好', '。', '就是', '叉叉', '太', '小', '了', '，', '不', '好用', '。']"
0,菜品很多然后环境也特别好，都团购了几次了，然后每次去的话，都感觉吃得饱饱的,"['菜品', '很多', '然后', '环境', '也', '特别', '好', '，', '都', '团购', '了', '几', '次', '了', '，', '然后', '每次', '去', '的话', '，', '都', '感觉', '吃', '得', '饱饱', '的']"
0,环境很好哟~  陪同学来的…味道也不错…  可惜是单反拍的…就不上图了,"['环境', '很', '好', '哟', '~', '陪同', '学来', '的', '…', '味道', '也', '不错', '…', '可惜', '是', '单反', '拍', '的', '…', '就', '不', '上图', '了']"
0,买了两张省了20块，蛋糕挺好吃的。,"['买', '了', '两', '张', '省', '了', '20', '块', '，', '蛋糕', '挺', '好吃', '的', '。']"
0,#椒麻兔# #鱼香黄鱼# #爱上蒸蛋# #青椒鱼# 都好吃，周一到周四不用排队很快 ！！！,"['#', '椒', '麻兔', '#', '#', '鱼香', '黄鱼', '#', '#', '爱上', '蒸蛋', '#', '#', '青椒鱼', '#', '都', '好吃', '，', '周一', '到', '周四', '不用', '排队', '很快', '！', '！', '！']"
1,一打开就看到虫子 恶心得一天都吃不下饭...,"['一', '打开', '就', '看到', '虫子', '恶心', '得', '一', '天都', '吃', '不', '下饭', '...']"
0,第一次来吃味道挺好我们都很喜欢，以后还要来买,"['第一', '次', '来', '吃', '味道', '挺', '好', '我们', '都', '很', '喜欢', '，', '以后', '还要', '来', '买']"
0,菜品新鲜，分量足，老板态度很好，已经来过很多次了,"['菜品', '新鲜', '，', '分量', '足', '，', '老板', '态度', '很', '好', '，', '已经', '来', '过', '很', '多次', '了']"
0,在附近找了一家离我们比较近的来吃的，我们吃的双人套餐，价格很实惠，味道也不错，下次还会来的。,"['在', '附近', '找', '了', '一家', '离', '我们', '比较', '近', '的', '来', '吃', '的', '，', '我们', '吃', '的', '双人', '套餐', '，', '价格', '很', '实惠', '，', '味道', '也', '不错', '，', '下次', '还', '会', '来', '的', '。']"
1,没有筷子，而且感觉一点都不新鲜，昨天晚上吃了，现在竟然拉肚子,"['没有', '筷子', '，', '而且', '感觉', '一点', '都', '不', '新鲜', '，', '昨天', '晚上', '吃', '了', '，', '现在', '竟然', '拉肚子']"
1,吃到一半发现中间有根钢丝球，还拍了照片,"['吃到', '一半', '发现', '中间', '有', '根钢', '丝球', '，', '还', '拍', '了', '照片']"
0,很不错啦，服务态度也很好，每次去生意都很好，上菜速度还是那么快嘿嘿，经常去呢,"['很', '不错', '啦', '，', '服务', '态度', '也', '很', '好', '，', '每次', '去', '生意', '都', '很', '好', '，', '上菜', '速度', '还是', '那么', '快', '嘿嘿', '，', '经常', '去', '呢']"
0,店面不大，但老板服务什么的一直都特别好，很喜欢去。,"['店面', '不大', '，', '但', '老板', '服务', '什么的', '一直', '都', '特别', '好', '，', '很', '喜欢', '去', '。']"
1,凉皮有味道了，吃完一天肚子都不舒服，拉肚子，不是第一次在这家吃了，希望有所改进,"['凉皮', '有', '味道', '了', '，', '吃完', '一', '天', '肚子', '都', '不', '舒服', '，', '拉肚子', '，', '不是', '第一', '次', '在', '这家', '吃', '了', '，', '希望', '有所', '改进']"
0,帅哥经理又帅，服务又好，以后会经常光顾他们家，为了帅哥经理去的哦,"['帅哥', '经理', '又', '帅', '，', '服务', '又', '好', '，', '以后', '会', '经常', '光顾', '他们', '家', '，', '为了', '帅哥', '经理', '去', '的', '哦']"
0,根本没收到外卖～电话也不接……,"['根本', '没', '收到', '外卖', '～', '电话', '也', '不', '接', '……']"
1,臭臭的，很难吃。各位小主不要点。,"['臭臭', '的', '，', '很', '难吃', '。', '各位', '小主', '不要', '点', '。']"
0,味道很不错，菜品新鲜！服务周到，店内环境不错，！,"['味道', '很', '不错', '，', '菜品', '新鲜', '！', '服务', '周到', '，', '店', '内', '环境', '不错', '，', '！']"
0,美团4人，实惠味道不错，重庆人的地道口味,"['美团', '4', '人', '，', '实惠', '味道', '不错', '，', '重庆', '人', '的', '地道', '口味']"
0,菜品口味可以，服务好，环境可以,"['菜品', '口味', '可以', '，', '服务', '好', '，', '环境', '可以']"
0,我和朋友都超级满意！首先菜品特别多特别丰富，也很新鲜！饮料也相当多，随便喝！关键味道也很好！环境也很好啊！价格也便宜啊！总之很满意很满意～准备下次带家人来吃！朋友聚会或者家庭聚会都是极好的！,"['我', '和', '朋友', '都', '超级', '满意', '！', '首先', '菜品', '特别', '多', '特别', '丰富', '，', '也', '很', '新鲜', '！', '饮料', '也', '相当', '多', '，', '随便', '喝', '！', '关键', '味道', '也', '很', '好', '！', '环境', '也', '很', '好', '啊', '！', '价格', '也', '便宜', '啊', '！', '总之', '很', '满意', '很', '满意', '～', '准备', '下次', '带', '家人', '来', '吃', '！', '朋友', '聚会', '或者', '家庭', '聚会', '都', '是', '极', '好的', '！']"
0,少了一份饭不说 补送还那么慢 你们就不能优先处理一下？要不是外卖不可以退鬼还吃这个,"['少', '了', '一', '份', '饭', '不说', '补送', '还', '那么', '慢', '你们', '就', '不', '能', '优先', '处理', '一下', '？', '要不是', '外卖', '不', '可以', '退鬼', '还', '吃', '这个']"
1,吃到一半突然有只虫！,"['吃到', '一半', '突然', '有', '只', '虫', '！']"
1,这家店原来这么不卫生，吃到3盒饭都是小强腿，苍蝇，可惜忘了拍，最郁闷的是整只小强，吃得我们吐，你这卫生也太吓人了，以后谁还敢你家吃，本来这种情况你们就应该主动退款，但是居然给我们退了12元打发我们，7个同事可以作证绝对没说假话，我们一共点了7份，有3盒就是虫，简直无语了，最开始吃了两盒打电话都没叫退钱，就是觉得不是很夸张的恶心，但是同事之间没吃，然后吃的杂酱米线之间恶心了，小强整只，我只拍了两款，大家请欣赏，不管是不是倒霉吃到，但是送出的餐居然3盒有，说明你们太不卫生了#蹄花汤套饭##烫火腿套餐##杂酱米,"['这家', '店', '原来', '这么', '不', '卫生', '，', '吃到', '3', '盒饭', '都', '是', '小', '强腿', '，', '苍蝇', '，', '可惜', '忘', '了', '拍', '，', '最', '郁闷', '的', '是', '整只', '小强', '，', '吃', '得', '我们', '吐', '，', '你', '这', '卫生', '也', '太', '吓人', '了', '，', '以后', '谁', '还', '敢', '你家', '吃', '，', '本来', '这种', '情况', '你们', '就', '应该', '主动', '退款', '，', '但是', '居然', '给', '我们', '退', '了', '12', '元', '打发', '我们', '，', '7', '个', '同事', '可以', '作证', '绝对', '没', '说', '假话', '，', '我们', '一共', '点', '了', '7', '份', '，', '有', '3', '盒', '就是', '虫', '，', '简直', '无语', '了', '，', '最', '开始', '吃', '了', '两', '盒', '打电话', '都', '没', '叫', '退钱', '，', '就是', '觉得', '不是', '很', '夸张', '的', '恶心', '，', '但是', '同事', '之间', '没', '吃', '，', '然后', '吃', '的', '杂酱', '米线', '之间', '恶心', '了', '，', '小强', '整只', '，', '我', '只', '拍', '了', '两', '款', '，', '大家', '请', '欣赏', '，', '不管', '是', '不是', '倒霉', '吃到', '，', '但是', '送出', '的', '餐居然', '3', '盒', '有', '，', '说明', '你们', '太', '不', '卫生', '了', '#', '蹄花', '汤', '套饭', '#', '#', '烫火', '腿', '套餐', '#', '#', '杂酱', '米']"
0,送了一个小时，饿死了,"['送', '了', '一个', '小时', '，', '饿死', '了']"
0,还不错，带孩子吃的，下次还会来的，服务都很好，也对的起这个价格，,"['还', '不错', '，', '带', '孩子', '吃', '的', '，', '下次', '还', '会', '来', '的', '，', '服务', '都', '很', '好', '，', '也', '对', '的', '起', '这个', '价格', '，']"
0,味道一如既往滴巴适，3大人3小孩，吃得肚子圆圆的！,"['味道', '一如既往', '滴', '巴适', '，', '3', '大人', '3', '小孩', '，', '吃', '得', '肚子', '圆圆', '的', '！']"
0,14块钱的特色猪脚饭和那个23的陪什么开胃菜的猪脚饭分量和菜都是一模一样的，感觉被骗了,"['14', '块钱', '的', '特色', '猪脚饭', '和', '那个', '23', '的', '陪', '什么', '开胃', '菜', '的', '猪脚饭', '分量', '和', '菜', '都', '是', '一模一样', '的', '，', '感觉', '被', '骗', '了']"
